1d12	预兆-类人生物
1	木柴烟味暴露了最近的营火痕迹 Smell of Woodsmoke betrays a recent Campfire
2	鸟儿或老鼠争夺一片面包屑 Crust of Bread being fought over by Birds/Mice
3	树干/石头上低处沾满泥巴，用来清理靴子/鞋子 Mud caked low on Trunks/Stones to clean off Boots/Shoes
4	齐腰高的断枝/弯曲的草/擦痕 Waist high broken twigs/bent grass/scuff marks
5	一小滩血迹旁散落着撕碎的布料 Small pool of Blood near some torn cloth
6	蜘蛛沮丧地尝试修复一个齐肩高的蛛网 Spider dejectedly attempts to repair a shoulder-height Web
7	收集并捆扎的树枝/引火柴，略显潮湿 Twigs/Kindling gathered and tied, bit damp
8	光秃的树枝上果实/浆果/坚果被摘得一干二净 Bare Branches picked clean of Fruit/Berries/Nuts
9	路径开辟：藤蔓与蕨类被斩断以方便通行 Trail Blazed: Vines/Bracken Severed to ease Passage
10	弯曲的勺子，漏水的杯子，被丢弃不再需要 Bent Spoon, Leaky Cup, cast aside and no longer needed
11	泥泞区域中留下的人类足迹或鞋印 Impressions of Feet/Shoes in a muddy area
12	挖掘痕迹/石堆/匆忙的坟墓 Signs of Digging/Cairn of Stones/Hasty Grave
