1d100	活动-嵌合怪
1	在被巨龙驱逐后放弃巢穴 Abandoning a den after being driven off by a Dragon
2	从山间要塞绑架一名火巨人孩童 Abducting a Fire Giant child from a mountain fortress
3	惊扰当地小镇，低空飞行并焚烧庄稼 Alarming a local town, by flying low and burning crops
4	从残破的城墙上降落，开始搜寻猎物 Alighting from a ruined rampart to hunt for prey
5	发出震耳欲聋的吼叫，回声在四周回荡 Bellowing with booming cries that echo throughout
6	它的几个头正在为在哪里过夜而争吵不休 Bickering amongst its heads over where to spend the night
7	在残破的城垛上发出令人毛骨悚然的咩咩叫声 Bleating haunted blats from atop a ruined parapet
8	通过投毒污染水源，使附近乡村遭受枯萎之灾 Blighting the nearby countryside by poisoning the water
9	正在用火烤制一群活生生的牛群 Broiling a herd of Cattle on the hoof
10	正在用各种形状和大小的头骨建造一座金字塔 Building a ziggurat of skulls, all shapes and sizes
11	焚烧商人的马车并疯狂地嘶鸣 Burning a Trader's wagon and whinnying maniacally
12	正在山腰挖掘以建立新巢穴 Burrowing into a hillside to establish a new nest
13	用邪恶的前爪肢解骆驼的尸体 Butchering the body of a Camel with wicked front claws
14	正在炙烤一匹马的外皮，从险峻的小径上坠落 Charring the hide off a Horse, fell from a precarious path
15	闷闷不乐地啃咬板甲，龙首与狮首低声抱怨 Chewing sullenly on plate armor, Dragon & Lion grumble
16	谨慎地在近期龙类经过的迹象上空盘旋 Circling cautiously above signs of recent Dragon passage
17	收集被击败挑战者的盾牌，并加以打磨抛光 Collecting shields of slain challengers, polishing them
18	在一座灯塔中抢占新的巢穴 Commandeering a new lair in a Lighthouse
19	正在焚烧探险者留下的物资储备 Conflagrating a cache of supplies, left by explorers
20	与附近的火焰蝾螈密谋，形成不稳定的联盟 Conniving with nearby Flame Salamanders, uneasy alliance
21	扭曲身体以挤过门框 Contorting to squeeze through a door frame
22	火化一位前来挑战其配偶的对手 Cremating a challenger who sought its mate
23	正在毁坏一座神庙的古老大理石柱 Defacing the ancient marble columns of a temple
24	正以挟持一家侏儒人质为乐，享受他们的恐惧 Delighting in the fear of a Gnome family held hostage
25	逃离地牢家园，食物不足 Deserting a dungeon home, not enough to eat
26	肆虐乡野，寸草不生 Desolating swathes of countryside, not a grass blade grows
27	玷污池塘，将动物尸体和人类遗骸投入其中 Despoiling a pond by placing carcasses and corpses within
28	正在享用煮熟的狮鹫蛋 Devouring boiled Griffon Eggs
29	无视下方传来的通用语求救声 Dismissing cries from help in Common from below
30	俯冲向正在吃草的鹿群 Diving towards grazing Deer
31	从高空抛下一只巨型陆龟 Dropping a Giant Tortoise from a great height
32	鼓励当地哥布林部落的崇拜 Encouraging the adulation of a local Goblin tribe
33	被施法作为此关隘的哨兵 Ensorcelled to serve as a sentry for this pass
34	每周消灭一个村庄成员 Eradicating a village, one member a week
35	谨慎地探索一座被遗弃的精灵前哨站 Exploring an evacuated Elf outpost, cautiously
36	向一群商人勒索安全通行费 Extorting a group of Merchants for safe passage
37	从山坡上的家中搜出一家半身人 Ferreting out a family of Halflings from their hillside home
38	为争夺一头死牛的肝脏，每个头都在激烈争斗 Fighting over a dead ox, each head wants the liver
39	疯狂拍打翅膀以驱赶一群腐肉苍蝇 Flapping furiously to drive away a swarm of carrion flies
40	阻挠修士，通过封锁他们的修道院来制造困扰 Frustrating Friars, by blockading their monastery
41	笨拙地滑翔，巡视其领地寻找猎物 Gliding clumsily, surveying its domain for prey
42	正在啃食血淋淋的驼鹿骨头 Gnawing on gory Moose bones
43	用角顶撞一名挥舞战锤的食尸鬼 Goring a Warhammer wielding Ghoul
44	正在从一只枭熊身上挖出眼睛 Gouging the eyes from an Owlbear
45	用其长而湿润的狮舌梳理自己 Grooming itself with its long, wet, lion tongue
46	正在解剖一只误入其巢穴的巨型蝙蝠 Gutting a Giant Bat that flew into its home
47	用头撞击一名骑士，发出响亮的金属碰撞声，将其击落马下 Headbutting a Knight, unhorsing her with a sound clang
48	隐藏在美杜莎花园中的奇异雕像之间 Hiding among exotic statuary in a Medusa's garden
49	囤积硬币/闪亮的石头以吸引更美味的猎物 Hoarding coins/shiny stones to attract tastier meals
50	在深渊裂缝上方盘旋，搜寻生命迹象 Hovering above a deep crevasse, searching for life
51	焚烧一个不幸靠得太近的盗贼 Immolating an unlucky Thief who traipsed to close
52	咬伤了一只双足飞龙，激战正酣 Injuring a Wyvern with a bite, the battle rages on
53	正在检视邪恶侍从在其脚边摆放的供品 Inspecting offerings laid at its feet by Evil Acolytes
54	刚从生命法师的实验室逃脱，饥肠辘辘 Just escaped from a Vivamancer’s laboratory, ravenous
55	正在残害一个试图收集奇美拉粪便的中型生物 Maiming a Medium trying to collect Chimera dung
56	正在摧毁镇上的唯一水源——一座风车 Mangling a Windmill, the town's only source of water
57	在乡间横行肆虐，焚烧建筑物 Marauding across the countryside, burning buildings
58	毁坏一幅描绘光明神祇的古老壁画 Marring an ancient mural of the Deities of Light
59	将一袋金子熔化成一块嘶嘶作响的金块，便于运输 Melting a sack of Gold into a sizzling lump, easy transport
60	欣喜若狂地摧残一位树精的树木 Mutilating a Dryad's tree with glee
61	在倒下的石化霜巨人下方筑巢 Nesting beneath a toppled petrified Frost Giant
62	惊扰村庄：焚烧他们的冬季粮食储备 Panicking a hamlet: torching their Winter grain stores
63	栖息在崎岖的悬崖上，对荒凉的景色感到满意 Perched on a craggy bluff, pleased with the barren view
64	因翅膀被箭矢射穿而急剧下坠 Plummeting sharply after wings were riddled with arrows
65	在高耸的岩石上掠夺一只骏鹰的巢穴 Plundering a Hippogriff nest, high on the rocks
66	从贵族的牧场中偷猎珍贵的种马 Poaching prize Stallions from a Noble's pastures
67	梳理翅膀和皮毛，寻找配偶 Preening wings and fur, in search of a mate
68	盗取被遗弃的巨鹏巢穴以养育她的幼崽 Purloining a forsaken Roc's nest to raise her young
69	正在洗劫一支狗头人商队 Ransacking a Kobold caravan
70	勒索进入新发现地牢的通行权 Ransoming access to a newly discovered dungeon
71	侦察一座仍留有矿脉的古老矮人矿井 Reconnoitering an old Dwarf mine that still bears seams
72	将一座坚固的小屋化为灰烬 Reducing a sturdy cabin to ashes
73	将一件被盗的圣物交给一位强大的祭司 Relinquishing a stolen Holy Relic to a powerful Priest
74	在狂暴的食人魔冠军身上撕开深深的伤口 Rending deep wounds on a frenzied Ogre Champion
75	宣布与当地大地精断绝同盟关系 Renouncing an allegiance with local Hobgoblins
76	因发现宝藏被盗而怒吼 Roaring at the discovery that a treasure was stolen
77	正在烤制仍紧贴悬崖的山羊 Roasting Mountain Goats, still clinging to the cliffsides
78	在一堆凹陷的板甲碎片中翻找 Rummaging through a dented pile of plate mail pieces
79	正在洗劫一个已被瘟疫摧毁的村庄 Sacking a village, already decimated by plague
80	正用炽热火焰灼烧一只惊慌逃窜的巨魔 Scalding a surprised and fleeing Troll
81	灼烧树梢，引发森林火灾 Scorching treetops, starting a forest fire
82	在自造的荒芜中搜寻可食之物 Scouring self-made desolation for something to eat
83	审视自己在抛光盾牌表面上的倒影 Scrutinizing its reflection in a polished shield surface
84	灼烧羊群的羊毛与牧羊人的皮肤 Searing the wool from Sheep and skin from Shepherd
85	点燃冒险者队伍的帐篷 Setting alight the tent of an Adventuring Party
86	正在用花岗岩雕像磨砺它的角 Sharpening its horns on a granite statue
87	打碎路边神龛上的彩色玻璃 Shattering the stained glass on a local roadside Shrine
88	在烧毁的村庄中翻找，寻找焦尸以供吞噬 Sifting a burned Hamlet, for charred corpses to consume
89	早餐是一只轻微烧焦的岩狒狒 Slightly singed Rock Baboon for breakfast
90	在乌云密布的天空中翱翔，预示着一场风暴即将来临 Soaring in a cloudy sky, ahead of a storm
91	囤积被派来击败他的英雄们的头颅 Stockpiling the heads of Heroes sent to defeat him
92	俯冲向一群受惊的矮人探矿者 Swooping upon startled group of Dwarf prospectors
93	撕扯下五彩的祈祷旗 Tearing down colorful prayer flags
94	在朝圣者赤足行走的小径上撒满荆棘，以此恐吓他们 Terrorizing barefoot Pilgrims by lacing a path with thorns
95	在高崖上测试风向，寻找懒散的热气流 Testing wind from a high cliff, looking for the lazy thermals
96	推倒教堂的尖塔 Toppling the steeple of a Church
97	从斜坡上翻滚而下，与扭曲兽搏斗 Tumbling down a slope, wrestling a Warp Beast
98	正在破坏一座纪念怪物猎人的纪念碑 Vandalizing a monument to a Monster Slayer
99	戴着附魔三重项圈：作为巡回马戏团的一部分 Wearing enchanted triple collar: part of a Travelling Circus
100	被石巨人的巨石直接击中后发出凄厉的嚎叫 Yowling after a direct hit from a Stone Giants boulder
