1d30	活动-石巨人
1	袭击一群坚定的白猿 Assaulting a determined group of White Apes
2	正在用石块堵住通往诅咒洞穴的入口 Barricading the entrance to a cursed Cavern
3	向来自土元素位面的元素使者告别 Bidding farewell to an Elemental emissary from the Plane of Earth
4	用投石轰击剑齿虎以驱赶它 Bombarding a Sabre-Toothed Tiger to drive it away
5	与友好的尼安德特部落共进面包 Breaking bread with a friendly Neanderthal tribe
6	正在埋葬一位能与石头对话的备受尊敬的萨满 Burying a highly respected Shaman who spoke with Stone
7	正扛着装满水的大型双耳瓶 Carrying massive Amphorae filled with water
8	在战略要地的路标上雕刻奇异符文 Carving strange runes on strategically placed way-markers
9	正在改道一座远方农民赖以生存的山区河流 Diverting a Mountain river that far-away Farmers depend on
10	正在竖立他们祖先的庄严雕像 Erecting stoic statues of their ancestors
11	远离家园，寻找一种具有治疗功效的植物 Foraging far from home for a curative Plant
12	驱使他们脾气暴躁的洞熊冲向栅栏围起的营地 Goading their surly Cave Bears into a palisaded camp
13	驱赶着体型如马、长有多对犄角的山羊 Herding horse-sized Mountain Goats with multiple sets of horns
14	用岩石滑坡阻碍一个地精伐木营地的活动 Hindering a Hobgoblin logging camp with rockslides
15	点燃芳香的木材和大量草药进行仪式 Igniting fragrant woods and large piles of herbs for a ritual
16	无意间压扁了一支侏儒商队，正在道歉 Inadvertently squashing a Gnome caravan, apologizing
17	评判一道古老矮人石墙的工艺 Judging the stonework of an ancient Dwarf wall
18	低吟着低沉、隆隆的歌曲，以唤醒沉睡的石头 Keening low, rumbling songs to wake the Stones
19	不懈地用凿子和锤子劳作，塑造石块 Laboring unremittingly with chisel and hammer to shape blocks
20	正行军讨伐傲慢的云巨人 Marching to make war against haughty Cloud Giants
21	用巨型杵将谷物碾成粉末 Pulverizing grains with giant pestles
22	用精准投掷的巨石痛击一只邪恶的蝎尾狮 Pummeling a wicked Manticore with well-aimed boulders
23	正在采石场中开采一块巨大且无缝的方尖碑 Quarrying a colossal Obelisk in a single, seamless piece
24	正在加固他们简陋但巨大的小屋的板岩屋顶 Reinforcing the slate roofs of their humble, but huge, huts
25	正在雕刻他们美杜莎女王的巨大雕像 Sculpting a massive likeness of their Medusa Queen
26	正在从培育的钟乳石中雕琢装饰性的战棍 Shaping decorative War Cudgels from cultivated stalactites
27	正在为一些友善的矮人加固一堵摇摇欲坠的墙壁 Shoring up a crumbling wall for some friendly Dwarfs
28	正在猛砸他们以为扭曲兽所在的地方 Smashing the place where they thought the Warp Beast was
29	解开他们的山狮，准备进行狩猎 Unshackling their Mountain Lions for a hunt
30	观察孩子们抓住蛇尾，戏弄蛇怪 Watching children taunt a Basilisk by grabbing its tail
