1d30	活动-中型群居动物:驯鹿、牛、公牛、驯鹿
1	躲避一只游荡的山狮 Avoiding a rambling Mountain Lion
2	正在啃食低矮树枝上的嫩叶 Browsing tender Leaves on low branches
3	咀嚼干燥的细枝和带刺的茎秆 Chewing on dry twigs and thorny stems
4	聚集在喂养它们的矮人牧场主周围 Congregating around the Dwarf Ranchers who feed them
5	小心地穿越溪流，警惕着可能的伏击 Crossing a stream carefully, wary of ambush
6	在水坑边饮水，对捕食者浑然不觉 Drinking at a watering hole, oblivious to predators
7	围绕幼崽进行防御性包围，同时一只巨魔正垂涎欲滴 Encircling their young defensively, as a Troll salivates
8	在凉爽的空气中呼出蒸汽 Exhaling plumes of steam in the cool air
9	用甩动的尾巴驱赶顽固的苍蝇 Fanning away persistent flies with flicking tails
10	温顺地跟随在一名半人马游侠身后 Following obediently behind a Centaur Ranger
11	受惊后四处狂奔 Galloping wildly in all directions after being spooked
12	正在大嚼脆生生的落梨 Gorging on crunchy fallen Pears
13	在一位恼怒的树人身上磨砺它们的角 Honing their horns on an exasperated Treant
14	在狂风中挤在一起取暖 Huddling together against a blustery wind
15	在滑坡后沿着险峻的山脊缓慢行进 Loping along a treacherous ridge after a landslide
16	被兽人箭矢击中后，大声吼叫 Loudly bellowing after being struck by Orc Arrows
17	正在啃食美丽野花的嫩芽顶端 Munching on the tender tops of beautiful Wildflowers
18	好奇地啃食着一些矮小的蘑菇 Nibbling inquisitively on some squat Mushrooms
19	反刍着干燥且营养贫瘠的草料 Ruminating on dry, nutrient poor grasses
20	发情期使雄性动物格外暴躁 Rutting season has made the Males extra ornery
21	一群受惊的狂战士正被兽群踩踏 Stampeding a group of surprised Berserkers
22	跺脚发出警告，随后向一头恐狼发起冲锋 Stomping a warning, prior to charging a Dire Wolf
23	误入农夫的田地，大快朵颐地享用生菜 Straying into a Farmer's fields to feast on Lettuce
24	围绕着一头正在产犊的母牛，进行保护性围护 Surrounding a Calving Cow protectively
25	快步小跑，以重新加入一个异常庞大的兽群 Trotting swiftly to rejoin an exceptionally large herd
26	在厚厚的黑泥中艰难跋涉，泥浆没至脚踝 Trudging in thick black mud, up to their ankles
27	凶猛地用角顶撞一名尼安德特猎人 Viciously goring a Neanderthal Hunter
28	在逐渐干涸的池塘中打滚，以驱赶叮咬的昆虫 Wallowing in a drying pond to keep away biting bugs
29	在失去首领后漫无目的地游荡 Wandering aimlessly after the loss of their Leader
30	翠绿的山谷中回荡着口哨声 Whistling echoes throughout a verdant valley
