1d100	物品-智能武器
1	红爪阿姨：过度保护的鹰身女妖，倾向于魅惑敌人或盟友 Auntie Redclaw: Over-protective Harpy, prone to Charming Foes/Allies
2	吸血男爵：一位健谈的食尸鬼贵族，能够麻痹敌人，但需要定期喂食。 Baron Leechy: Gregarious Ghoul Noble, can Paralyze Foes but must be fed.
3	巴尔西娜：任何种类的魔法墙对持有者无效，并能探测秘密门 Barsine: Magic Walls of any kind do not affect Bearer, Detect Secret Doors
4	害羞的赫什尼：暗恋赞美之词，能稳定濒死角色的生命 Bashful Hešni: Secretly loves Compliments, stabilizes Dying Characters
5	誓言善德兄弟：因被困于剑中而感到尴尬，能够侦测亡灵与谎言 Brother Vowgood: Embarrassed about being in a Blade, Detects Undead/Lies
6	博巴雷斯，智慧长者：异域文化的智者（4/6概率掌握一门语言） Bubares the Wizened: Sage of Distant Cultures (4-in-6 knows a Language)
7	布尔格比：瞭望塔守卫，能提供三层楼高的视野/景观 Burglebee: Watch-Tower Guard, can provide Views/Vistas 3 Stories High
8	卡斯蒂安涅拉：独眼酿酒师，她颇为傲慢，但能侦测毒素。 Castianiera: Cyclops Vintner, she's rather Snooty, but can Detect Poison
9	西莉莎·强眉：一位为骑士精神哀叹的贵族女性，对龙族充满好奇 Cilissa Strongbrow: Noblewoman who rues Chivalry, Fascinated by Dragons
10	蟋蟀：在陷阱附近轻声鸣叫（每日3次），其主人是个跳跃高手 Cricket: Chirps softly around Traps (3/day), owner is quite the Leaper
11	倒霉的戴托尔：被绞刑的罪犯，能解开视线内的任何绳结 Daetor the Unlucky: Condemned Criminal (Hanged), untie any Knots in sight
12	潮湿天气：健谈的幻术师，能够察觉它们（3/6概率），幻象之力 Dampweather: Chatty Illusionist, can Detect them (3-in-6), Phantasmal Force
13	暗叶：被邪恶法术杀害的精灵，对抗法术时+2，喜欢打破第四面墙 Darkfrond: Elf Slain by Foul Sorcery, +2 vs Spells, fond of breaking 4th wall
14	死亡迅捷：兽人刽子手，对非兽人者使用斩首之刃，拥有令人惊讶的法律知识 Deathswift: Orc Headsman, Vorpal on Non-Orcs, surprising Legal Knowledge
15	德尔宾：末日教派信徒，灵魂转移至献祭武器，凶兆预言者 Delbin: Doomsday Cultist, Soul transferred to Sacrificial Weapon, Dire Portents
16	德雷格斯·暗斗篷：工兵矮人，热衷于指出建筑结构的弱点 Dregus Duncloak: Sapper Dwarf, loves pointing out Structural Weaknesses
17	德鲁斯金：公事公办，好斗成性，对带翅膀的敌人造成额外伤害 Druskin: Business-like, Belligerent, Extra-Damage to foes with Wings
18	埃拉托斯：仁慈的锁匠：协助盗贼（成功率+20%），每周可使用一次敲击术 Elatos: Benevolent Locksmith: Helps Thieves (+20%), Knock 1/week
19	元素吞噬者：前身是只蟾蜍魔宠，能用黏腻的舌头夺取法术（2/6概率） Elemanzer: Former Familiar (Toad), snatches Spells with Sticky Tongue (2-in-6)
20	兴奋的利西达斯：昔日刺客，被潜行者所杀，能看见隐形之物 Excitable Lycidas: Erstwhile Assassin, slayed by a Stalker, can See Invisible
21	法鲁尔·无能者：前扒手，持有者可如6级角色般潜行，需消耗银币 Farul the Feckless: Former Footpad, Owner can Sneak as 6th Level, costs Silver
22	五号：寻找四位兄弟姐妹，提升一项属性值3点，降低另一项2点 Five: Searching for Four Siblings, raises one Score by 3, lowering one by 2
23	弗里克：冷静的蛇人，具备热感应能力，每周可施放一次剧毒 Flick: Stoic Ophidian, Heat Sensing and can inflict a Vile Venom 1/week
24	吉尔格林：臭名昭著的海盗，获得藏宝图后能估算宝藏价值 Gillgreen: Infamous Buccaneer, given a Treasure Map can estimate Hoard Value
25	格拉德威克：前霍比特边界巡守员，擅长辨识蘑菇种类 Gladwick: Former Halfling Boundary Beater, good at ID-ing Mushrooms
26	格利古特：前大地精赏金猎人，擅长追踪类人生物 Gleegut: Former Hobgoblin Bounty-Hunter, excellent Tracker of Humanoids
27	忧郁的泰隆：掘墓人，凡被他埋葬者，亡灵永不复苏 Gloomy Tyron: Gravedigger, those Slain never rise as Undead
28	好孩子：流浪狗的灵魂，憎恨闪烁猫，通过心灵感应发出低吼或吠叫 Good Boy: Soul of a Mangy Mutt, hates Blink Cats, telepathic growls/barks
29	绿尖：恐高，灵魂因坠落而受困：漂浮术 Greenspire: Nervous around Heights, soul trapped during a Fall: Levitation
30	阴森之门：持有者可化身为石，持续至多一小时，饶舌的石像鬼 Grimgate: Owner can turn to Stone for up to an hour, Garrulous Gargoyle
