1d100	提夫林特征
1	能够脱臼下巴，吞下令人惊讶的大物件（如柚子大小） Able to unhinge your Jaw and swallow surprisingly large things (Grapefruit-sized)
2	手掌和脚底附着的脊状结构使你比大多数人更擅长攀爬 Adhering Ridges on Palms and Feet make you a better Climber than most
3	接近九度音域的嗓音范围：刺耳的滑音与胸腔震颤的低音 Almost 9 Octaves of Vocal Range: piercing swoops & chest rattling thrums
4	另一副水平移动的眼睑，使得眨眼显得异常怪异 Another set of Eyelids that Travels Horizontally makes for strange Winks
5	鹿角永远覆盖着血色的茸毛，可无痛锯下，且能再生 Antlers perpetually draped in bloody velvet, can be painlessly sawed, grow back
6	腋下藏有嘴巴，用于半隐秘的说话或进食，睡觉时低语 Armpits conceal Mouths for semi-surreptitious Speech/Eating, murmur in Sleep
7	理发师的克星：头发无法被剪断，但你可以随意将其脱落至所需长度 Barber's Bane: Hair cannot be Cut, but you can shed it to length at-will
8	眼下有生物发光斑块（自选颜色），可抑制（发出5英尺范围的光） Bioluminescent Patches below eyes (choose color), can suppress (5ft of light)
9	肘部生有刀刃般的骨头，伤害如匕首，可半收放 Blade-like Bones from Elbows, damage as a Dagger, semi-retractable
10	颈部生有珊瑚状分支鳃：在潮湿环境中无需饮水 Branching, Coral-like Gills on Neck: No need to drink in Humid Environments
11	亮粉色蠕动的蠕虫诱饵舌头：对鱼类和鸟类具有无法抗拒的吸引力 Bright pink, wriggling worm-lure Tongue: Irresistible to Fish and Birds
12	宽阔的前额覆盖着装甲，点缀着四只小角 Broad, Armor-plated Forehead graced with four small Horns
13	长着一个圆肿的鼻子，能以2/6的几率嗅出附魔效果 Bulbous, swollen Nose that can smell Enchantment on a 2-in-6
14	通过短暂集中注意力，你可以使手中持有的水果迅速腐烂。 By briefly concentrating, you can cause Fruit held in your hand to Spoil
15	能够用泡沫状唾液覆盖全身：隔绝极端温度 Can cover yourself in Foamy Spittle: Insulates from Temperature Extremes
16	"无法出汗，但可以通过眼睛“喘气”，令人不安 Cannot Perspire, but you can ""Pant"" through your Eyes disconcertingly"
17	鲶鱼般的触须，敏感，在隐秘施法时会抽动 Catfish-like Barbles, sensitive, twitch around surreptitious Spellcasting
18	选择其一：老鼠、蝎子、蜘蛛、叮咬的飞虫：永远不会骚扰你 Choose one: Rats, Scorpions, Spiders, Biting Flies: Never pester you
19	可用手套遮掩，但一只手明显为骷髅形态 Concealable with a Glove, one hand is unmistakably Skeletal
20	螺旋状的角，非常适合用来开瓶 Corkscrew Horns that are perfectly serviceable for this function
21	全身覆有细毛，头上的触须或许能藏在帽子里 Covered in fine Hair, the Tentacles on your head might be concealable in a Hat
22	你受伤时流出的血液呈青色，带有薄荷的味道。 Cyan-colored Blood sheds from Wounds you receive, tastes of Mint
23	尽管拥有正常的双脚，但你留下的任何足迹都是分趾蹄印。 Despite possessing normal Feet, any tracks you leave are Cloven Hoofprints
24	每只手上第二根手指异常细长，如锥子般长度 Disturbingly long and thin second Finger on each hand, Bodkin length
25	没有肚脐：取而代之的是一只闪烁的绿色眼睛 Do not possess an Belly-Button: in it’s place there's a Blinking Green Eye
26	头顶覆盖着向下或深色羽毛，温暖且防水 Down or Dark Feathers instead of Hair atop your Head, warm and waterproof
27	在月光下呈现出诡异半透明的皮肤与肌肉 Eerily Translucent Skin and Musculature in Moonlight
28	肘部和膝盖能够令人不安地向后弯曲 Elbows and Knees that can bend Backwards disturbingly
29	根据情绪散发强烈气味：愤怒时恶臭，但快乐时芬芳 Exude powerful Scents based on Emotion: Angry is foul, but Happy is nice
30	恶魔或魔鬼周围竖立着羽毛状、蕨类植物般的额前触须 Feathery, frond-like forehead Feelers stand up straight around Demons/Devils
31	猫科动物的胡须，若被拔除或剃掉，几小时内即可重新长出。 Feline whiskers, that regrow in a few hours if plucked or shaved.
32	由于多出一两根手指，寻找合适的手套或护手变得困难 Finding Gloves/Gauntlets that fit is hampered by an extra digit or two
33	每日必须锉平手指甲和脚趾甲，否则它们会变得难以控制。 Finger and Toenails must be filed down Daily, or they get quite out of hand
34	因神秘原因，蜘蛛网无法粘附于你，蛛网自动分开 For mysterious reasons, Spider Webs refuse to stick to you, Cobwebs part
35	分叉且带刺的舌头，灵活到足以解开绳结 Forked and barbed Tongue, agile enough to untie Knots with
36	分形、带凸缘的牙齿使坚果/贝壳/骨头迅速被处理 Fractal, flanged Teeth make Nuts/Shells/Bones quick work
37	背部生出毛茸茸的球状结节，能在水中漂浮 Fuzzy, orb-like Nodules sprout from Back, they float in Water
38	产生轻微电击：足以可能使一只大老鼠晕眩 Generate a Mild Shock: Enough to maybe stun a Large Rat
39	玻璃会起雾，仿佛在你面前受到一股冷空气的冲击 Glass Fogs up, as if buffeted by a Cold Blast of air in your presence
40	间歇性剧烈咳嗽时，会吐出小而友善的蜘蛛 Hacking Cough sometimes produces small but friendly Spiders
41	光头/无毛面容，整齐得令人不安的牙齿：能够消化腐肉 Hairless Head/Face, unsettlingly Even Teeth: Able to Digest Carrion
42	手腕可旋转，有时有助于挣脱束缚 Hands can rotate on Wrists, sometimes assists with escaping Bonds
43	心脏不在胸腔的常规位置，不确定它究竟跑哪儿去了 Heart isn't where it should be in your Chest, not sure where that got off to
44	在你周围20英尺内放置超过一小时的圣水会变成普通的水。 Holy Water that is within 20 feet of you for more than an hour becomes Water
45	如果不经常修剪，下颌的獠牙会影响说话 If you don't keep them filed, the Tusks on your lower Jaw can impact Speech
46	无痛之躯，舌头确信可延伸至二十英尺 Impervious to Pain, pretty sure that Tongue can extend up to twenty feet
47	头部两侧只有两个小孔，而非耳朵 Instead of Ears, there are only two small apertures in the side of your head
48	你的舌头被一种等足类寄生虫取代：它吞食你的食物，并知晓一个法术 Isopod-like Parasite has replaced your Tongue: Eats your food, knows a Spell
49	关节处嵌有小卵形铁块，嵌入皮肤之中 Joints are studded with small ovoid lumps of Iron, embedded in your skin
