1d30	活动-气元素
1	引发微小尘卷风，伴随着干燥的哈马丹风 Begetting tiny dust devils with a parching harmattan
2	灰暗阴沉，伴随着频繁的闪电闪烁 Brooding grey, coruscating with rapid flashes of lightning
3	以飓风般的狂怒冲向食人魔进行猛冲 Bull-rushing an Ogre with the fury of a Hurricane
4	将一名窒息的侍僧用投石机抛向墙壁 Catapulting an asphyxiated Acolyte into a wall
5	卷起并展开松散的羊皮纸卷轴，发出沙沙声 Curling and unfurling loose vellum scrolls,rustling
6	腐朽的笑声，夹杂着闪烁的沙粒 Decrepitating giggles, filled with sparkling grains of sand
7	用低语呢喃分散一群哥布林的注意力 Distracting a group of Goblins with murmuring whispers
8	戏剧性地吹动每一件松散的斗篷和窗帘 Dramatically billowing every loose cloak and curtain
9	用狂乱的吞咽声充斥你的耳朵 Filling your ears with corybantic gulping
10	微风轻拂，一场宜人的喀新风掩藏着它的愤怒 Gently blowing, a pleasant khamsin concealing its wrath
11	狂风猛烈，足以吹倒一堆硬币 Gusting intensely, enough to topple a stack of coins
12	雾气弥漫且潮湿，仿佛在拼命喘息 Hazy and humid, gasping as if grasping for your breath
13	慵懒地让碎屑在地板上翩翩起舞 Languidly making detritus dance across the floor
14	通过强大的压力变化使耳膜爆裂 Popping eardrums with a powerful shift in pressure
15	鼓起脸颊，噘起如云朵般的嘴唇 Puffing cheeks and pursing cloud-like lips
16	摇晃着由奇异透明金属制成的镣铐 Rattling fetters of strange, transparent metal
17	如即将来临的风暴般翻腾，将一只狗头人抛下 Roiling like a coming storm, flinging a Kobold down
18	将烟雾塑造成令人陶醉的复杂形状 Shaping smoke into intoxicatingly complex shapes
19	嘶嘶作响地来回穿梭，仿佛在巡逻 Sibilantly scurrying to-and-fro as if patrolling
20	正缓缓地推动一扇蜡封的门户 Slowly heaving against a wax-sealed portal
21	傲慢地熄灭一座锡制烛台 Smugly snuffing out a pewter candelabra
22	在嘈杂的漩涡中吸食鸣叫的麻雀或蝙蝠 Sucking up chirping sparrows/bats in a cacophonous vortex
23	在沙尘暴中窒息的士兵 Suffocating soldiers in a sand-laden simoom
24	从生锈的栅栏中疾速穿过，毫不减速 Surging through a rusty grate without slowing
25	以紧张而狂热的螺旋方式清扫碎屑 Sweeping detritus in a fussy, frenetic spiral
26	将沙粒膨胀成令人目眩的沙尘暴 Swelling sand into a blinding sirocco
27	在原地旋转，警惕地扫视四面八方 Swirling in place, watchfully scanning all directions
28	剧烈翻腾，充满枯叶和树枝 Violently churning, full of dead leaves and twigs
29	喘息如劳累的呼吸 Wheezing like belabored breathing
30	疯狂旋转，连根拔起树木/投掷家具 Whirling savagely, uprooting trees/flinging furniture
