1d30	活动-岩蟒
1	正狂热地碾压一只不幸的羚羊或鹿 Ardently crushing an unfortunate Antelope or Deer
2	在网状鳞片下几乎不紧张地蜷缩着 Barely tensing beneath reticulated scales
3	正在用围巾般缠绕的方式勒住一只巨魔的脖子 Choking a Troll, wrapped like a scarf around their neck
4	缠绕在大理石雕像上，将石头压碎 Constricting around a Marble statue, shattering the stone
5	盘绕着一条巨型鲶鱼，准备吞食 Cradling a Giant Catfish in its coils, preparing to swallow
6	甩动剑一般大小的分叉蓝色舌头 Flicking a Sword-sized, bifurcated blue tongue
7	不可阻挡地环绕着坑洞边缘流动 Flowing unstoppable, around the edges of a pit
8	正在吞食一只猫头鹰熊，从喙部开始 Ingesting an Owlbear, beak first
9	缠绕在一座亵渎的祭坛周围 Intertwining themselves around a profane Altar
10	自信地在开阔地懒散休息，顶级掠食者 Lazing confidently in the open, an apex predator
11	半心半意地扑向一只降落的狮鹫 Lunging half-heartedly at an alighting Griffon
12	拖着庞大的身躯在布满碎片的地面上缓缓移动 Lurching its massive bulk across a shard strewn floor
13	肌肉在闪亮的青铜色和油亮的黑色斑纹下起伏 Muscles rippling beneath shiny bronze and oily black patterns
14	正在追逐半人马部落，目光锁定在幼崽身上 Pursuing a Centaur tribe, eyes on the young foals
15	用光滑的鳞片在石板瓦上摩擦 Rasping their smooth scales against slate tiles
16	攀爬巨大方尖碑，以享用上方的巨鹏蛋 Scaling a large Obelisk to dine on the Roc eggs above
17	寻找一位强大的术士来解除这变形诅咒 Seeking a powerful Sorcerer to undo this Polymorph Curse
18	在巨大的、被阳光晒白的龟壳中避难 Sheltering r in a massive, sun-bleached Tortoise Shell
19	缓慢地消化一只奇美拉 Sluggishly chymifying a Chimera
20	以餐盘大小的竖瞳眼睛，带着微笑，一眨不眨地凝视着 Smiling with slit-pupil, unblinking eyes the size of dinner plates
21	正在挤压一条大型鳄鱼的生命 Squeezing the life from a Large Crocodile
22	勒死一头大象，绝非易事 Strangling an Elephant, no mean feat
23	以精准一击震慑双足飞龙 Stunning a Wyvern with a well-timed strike
24	在骑士们恐惧的注视下，吞下他们的第二匹战马 Swallowing their second Warhorse as Knights look on in fear
25	从寒冷的夜晚或冬眠中逐渐苏醒 Thawing from a chilly night/brumation
26	用粗壮的蛇身紧紧缠绕住藏有树上盗贼的树干 Tightening thick coils around a trunk containing a treed Thief
27	从一只被勒死的独眼巨人身上缓缓松开 Uncurling themselves from a now-suffocated Cyclops
28	被虔诚的蜥蜴人狂热者崇拜并精心喂养 Worshipped and well-fed by devoted Lizard Man Zealots
29	蜿蜒穿过狭窄的走廊，几乎刚好容身 Winding their way down corridors, barely wide-enough
30	大张其口，一人可立于其口中而不触顶部 Yawning widely, one could stand in the maw and not touch the top
