1d30	活动-活体岩石雕像
1	与一位火焰蝾螈黑卫结盟 Allied with a Flame Salamander Blackguard
2	混迹于多尊被损毁和破碎的雕塑之中 Blending among several defaced and broken sculptures
3	以创造者的声音发出严厉警告 Intoning stern warnings in their creator' s voice
4	在拱门处若隐若现，嘲弄着它看到的每一个人 Looming in an archway taunting anyone it sees
5	将金属头盔熔化成熔渣 Melting a metal helmet to molten slag
6	保护一位持有特殊护身符的邪教徒 Protecting a Cultist bearing a special amulet
7	被迫停留在离一座奇异方尖碑五十步以内的范围内 Compelled to stay within fifty paces of a strange obelisk
8	将硬币压碎成粗糙的合金锭 Crushing coins into lumpy alloyed ingots
9	从敞开的伤口中滴落岩浆，在地面上嘶嘶作响 Dripping magma from open wounds that sizzles on the floor
10	正在检查其领地内的人形生物足迹 Examining humanoid tracks in their territory
11	用薄薄的中空黑曜石层凭空制造出相同的复制品 Fabricating identical Simulacra out of thin hollow layers of obsidian
12	阴沉着脸，不断重复要求输入通行口令 Glowering as it keeps repeating a request for a passphrase
13	嘶嘶作响并呻吟，愤怒使其内部热量不断上升 Hissing and groaning as anger increases its inner heat
14	点燃一名逃窜的盗墓者留下的绳梯 Igniting a Rope Ladder, left by a fleeing Tomb Raider
15	以脉动的橙色光芒照亮房间 Illuminating the room with a pulsating orange glow
16	焚烧一只靠得太近的巨魔的残骸 Incinerating the remains of a Troll that wandered too close
17	正在焚烧属于其创造者的书籍/卷轴堆成的火葬堆 Burning a pyre of books/scrolls that belonged to their creator
18	伴随着小股火焰和蒸汽的狂笑 Cachinnating with small gouts of flame and steam
19	驱赶一只好奇的灰色软泥怪 Chasing away a curious Grey Ooze
20	乍看之下酷似石像鬼 Closely resembling a Gargoyle at first glance
21	接受一群穴居人的供奉 Receiving offerings from a tribe of Troglodytes
22	以痛苦的表情重塑受损的手部 Reforming a damaged hand with a grimace
23	正在刮擦一扇密封的密门，却无法打开它 Scraping at a sealed secret door, unable to open it
24	向愤怒的牛头怪喷射滚烫的粘液球 Shooting scalding globs at an enraged Minotaur
25	因遭受食人魔巨棒重击而颤抖不已 Shuddering from a mighty blow from an Ogre's club
26	从指尖喷射出稳定的石流，用以封堵门道 Spraying a steady stream from fingers to seal a doorway with stone
27	恐吓一群和平主义的食尸鬼部落 Terrorizing a clan of pacifist Ghouls
28	在经历了一场与强盗的混乱战斗后，正在整理房间 Tidying up a chamber after a messy battle with Bandits
29	涉过一片魔法池，产生大量蒸汽 Wading through a Magical Pool, generating a great deal of steam
30	炽白的裂纹在焦黑的外壳下波动并愈合 White-hot cracks ripple and close under a blackened crust
