1d150	NPC外貌特征
1	这个NPC满脸都是严重的痤疮。 This NPC has bad acne all over their face.
2	这位NPC眯着眼睛，仿佛正盯着刺眼的光线。 This NPC has their eyes squinted like they are looking into a bright light.
3	每次该NPC在故事中出现时，身上都会多一处纹身。认识他的其他NPC对此从未提及。 The NPC has one more tattoo every time they show up in the story. This is never addressed by any other NPC who could know him.
4	这位NPC拥有一头乌黑亮丽的长发，长度超过自身身高，编成一条长辫。他们自出生以来从未剪过头发。 This NPC has luscious, carbon-black, long hair that extents beyond their own height. It is keep in a long braid. They haven’t cut it since birth.
5	这个NPC长着一张只有母亲才会喜欢的脸。 This NPC has a face only a mother could love.
6	这位NPC的身材既显得肌肉发达又略显瘦长。 This NPC has a body build that appears both muscular and lanky.
7	这位NPC身材纤细，体格柔弱。 This NPC has a thin, delicate build.
8	这个NPC缺少一颗或多颗牙齿。 This NPC is missing one or more teeth.
9	这个NPC有着浓密的大眉毛。 This NPC has large bushy eyebrows.
10	这名NPC有一处独特的军队纹身。 This NPC has a distinctive military tattoo.
11	这个NPC的手指略长，或许他们体内流淌着一丝精灵的血脉？ This NPC has fingers that are just a little too long. Maybe they have a bit of fae blood in them?
12	这个NPC手臂上的皮肤看起来像是从严重的化学烧伤中恢复过来。 The skin on the arms of this NPC seems like it's recovering from a nasty chemical burn.
13	这位NPC的皮肤上布满了战斗留下的疤痕。 This NPC's skin is covered in battle scars.
14	这个NPC双手灵巧。 This NPC is ampidextrous.
15	这个NPC有兔牙。 This NPC has buck-teeth.
16	这位NPC外表邋遢且不修边幅。 This NPC has an unkempt and slobbish look.
17	这位NPC的手异常冰冷。 This NPC has incredibly cold hands.
18	"该NPC带有独特的口音，表明他们来自“x”（国家、地区）。 This NPC has a distinctive accent that places them from ""x"" (country, region)."
19	这个NPC有驼背。 This NPC has a hunchback.
20	这个NPC的嗓音带有嘶嘶声。 This NPC has a hissing voice.
21	这位NPC的眼睛总是水汪汪的。 This NPC has watery eyes.
22	这个NPC说话速度非常快。 This NPC speaks very fast-paced.
23	这位NPC有一个独特的邪教纹身。 This NPC has a distinctive cult tattoo.
24	这个NPC拥有尖细刺耳的嗓音。 This NPC has a high-pitched, squeaky voice.
25	这位NPC的下巴上有一道明显的疤痕。 This NPC has a large scar across their chin.
