1d100	物品-魔法弓
1	巫师之箭，需进行豁免检定：若失败，箭矢化作卷轴，内含箭头上刻印的法术。 A Wizard shot, must Save: on fail Arrow becomes Scroll containing a Spell from head
2	只要每周用圣水沐浴一次，弓箭瞄准便不受风或天气影响 Aim is unimpeded by Wind or Weather, provided the bow is bathed in Holy Water 1/week
3	此弓以云巨人女发为弦，持弓者永不惧高海拔之症。 Altitude Sickness will never bother the bearer of this Bow strung with Cloud Giantess Hair
4	被此弓射中且幸存的动物可被无限期追踪，毫无障碍 An Animal shot with this Bow that survives can be tracked indefinitely without issue
5	射入水体的任何箭矢都会转化为鱼，引领其他鱼类游向渔网或钓线。 Any arrow fired into body of water transforms into Fish that will lead others to nets/lines
6	从此弓射出的任何箭矢都能轻松穿透魔法墙壁与屏障 Anything fired from this Bow passes effortlessly through Magical Walls and Barriers
7	弓箭手每日一次可瞄准对手的盾牌：命中时非魔法盾牌将粉碎 Archer can target opponent's Shields 1/day: on hit Non-magical Shields Shatter
8	射出的箭矢在户外可化为渡鸦，侦察4小时后返回（会说精灵语），每周2次 Arrow fired outside can turn into Raven, scout for 4 hours and return (speaks Elf) 2/week
9	箭矢自动转向攻击隐形目标（无惩罚），此弓为隐形追猎者所憎恶 Arrows veer to strike Unseen Targets (no penalty), Bow is detested by Invisible Stalkers
10	若无意外，持有者将比其种族正常寿命多活一倍，直至高龄。 Barring misadventure, bearer will live twice as long into Old Age as normal for Species
11	杖上刻有鸟/熊/蛇/鲑鱼，每日可选一种：能与该类别生物交谈10分钟 Bird/Bear/ Snake/Salmon on Stave, choose 1/day: Can speak to that Class for 10 minutes
12	弓柄可在每个满月之夜变形为一条忠诚的喷毒眼镜蛇，持续3回合 Bow stave can transform into a loyal Spitting Cobra for 3 turns once every full moon
13	弓弦能够束缚魔法使用者或神裔的双手，无法施展魔法，且无法逃脱。 Bowstring can bind hands of Magic Users or Godlings, no magic, cannot be escaped from
14	弓匠目睹此弓时会被狂热梦境所困，可能因此打造出一把魔法弓。 Bowyers seeing this Bow are seized by feverish dreams, possibly resulting in a Magic Bow
15	倚靠/阻挡一扇关闭的门，至少需要巨人之力才有可能将其移开 Braced against/Bar a shut Door, requires at least Ogre Strength to potentially dislodge
16	与尸体一同埋葬，将召唤出一名骷髅食尸鬼弓箭手，并为你服务一周以换取餐食。 Bury with a Corpse, a Skeletal Ghoul Archer will Rise and serve for Meals for a week
17	射入人群时，仅能命中预定目标，不会误伤他人 Can be fired into a Crowd with no danger of hitting anyone but intended target
18	除非遭遇凤凰之火，否则无法被烧毁，持弓者同样不受火焰伤害 Cannot be burnt short of Phoenix Fire, bearer remains similarly unscathed
19	若以鲜血擦拭，每周可将一支箭转变为最多六只嗜血蚊的渴望。 Capable of changing arrow into a thirst of up to six Stirges 1/week if rubbed with Blood
20	寒霜覆于日光之下（需戴手套）；箭矢造成额外冰霜伤害 Cold Rime coated in the Sunlight (wear gloves); Arrows deal additional Icy damage
21	说出命令词，箭矢短暂化为虚体，足以穿透门扉 Command word said, missile ethereal for a few seconds, enough to pass through a door
22	持弓者所结连理的伴侣可互发简短心灵讯息（限七字） Couples Handfasted by Bearer can send short telepathic messages (7 words) to each other
23	骑马时效果翻倍，而非承受任何标准惩罚 Doubly effective from Horseback instead of any standard penalties
24	龙类感知并憎恶此弓：其存在于一英亩范围内即可中和龙息武器 Dragons sense & hate Bow: mere presence within an acre neutralizes Breath Weapons
25	为稻草人穿上目标珍爱且曾穿过的衣物，射入其一箭即可影响目标 Dress a Scarecrow in clothes worn & treasured by Target, 1 Arrow fired into it affect them
26	优雅弯曲，令人联想到其每年可化身一次的巨火烈鸟形态 Elegantly curved & reminiscent of the Roc-Sized Flamingo it can transform into 1/year
27	精灵在其面前会剧烈打喷嚏三次，且任何植物都不会伤害持有者 Elfs sneeze thrice violently in its presence, and no flora will harm whoever wields it
28	射出的魔法箭矢可在天空中书写信息，数英里外清晰可见（每支箭矢对应一个字） Enchanted Arrows fired can Skywrite a Message visible for miles (1 missile/word)
29	敌方箭矢有时无法准确命中（30英尺半径，每日三次） Enemy Arrows sometimes fail to strike true (30' radius, thrice a day)
30	每周若以葡萄酒为弓上油，则能生成一支随机蜘蛛毒液附魔的箭矢 Every week, 1 Arrow imbued with a Random Spider Venom if the Bow is oiled with Wine
31	非凡射程（至少10倍）随月相变化而增减 Exceptional range (at least 10x) waxes and wanes with the phases of the Moon
32	精细雕刻的海蛇骨弓，水下同样适用 Finely scrimshawed Sea Serpent Bone, works just as well underwater
33	向空中射箭，一周后打响指，箭矢命中非生命目标（每周3次，仅限户外） Fire into air, snap fingers in a week, arrow hits non-living target (3/week, outdoors only)
34	一次发射5支箭矢，吹口哨令其悬停半空，拉动空弦时所有箭矢齐射（每日1次） Fire up to 5 arrows, whistle to stop mid-air, all loose at the thrum the empty String (1/day)
35	在葬礼上与其他至少四把弓一同发射：逝者不会以亡灵形态复活 Fired alongside at least four other Bows at a Funeral: Deceased will not rise as Undead
36	射入风暴云中可延迟降雨长达一小时 Firing into Storm Clouds will delay any Rain by up to an hour
37	五根羽毛系于弓身，若用于制作箭羽且至少保留一根，则每周自动补充 Five Feathers tied to Stave, replenish weekly if used for Fletching if one always remains
38	每日每射一箭，持弓者可无害地食用一株有毒植物或浆果 For each shot fired on a given day, Bearer may consume a toxic plant /berry without Harm
39	在宗教意义重大的一周内，此弓射出的箭矢能即刻斩杀魔鬼。 For the duration of a Religiously Significant week, Arrows from Bow instantly slay Devils
40	具备探水杖功能，指向水源时会弯曲，偶尔还能发现宝藏 Functions as Dowsing Rod, bending at water source, sometimes finds treasure
41	紧握这把紧张之弓在守夜时，使突袭成为不可能（持续最多4小时） Gripping this Nervous Bow tightly on Watch makes surprise impossible (for up to 4 hours)
42	握持此弓者，若过去一周未食肉，可跃出四倍之远。 Held in hand, bearer can leap 4x as far provided they have not eaten meat in the last week
43	被此弓猎杀的兽群，其肉量足以供养四倍于常的人口 Herd Animals slain by this Bow will feed four times as many people
44	用这把银弓击中变形者或形态变换者，若其未能通过豁免则强制恢复原形。 Hitting a Polymorphed/Shape-changer with this Silver Bow forces Save or revert Shape
45	持有此弓者，可额外获得一次对抗心智影响效果的豁免检定 Holding this Bow entitles the bearer to an additional Save against Mind-Altering effects
46	若用作断肢夹板，骨头将在一夜之间愈合 If used as a splint for a broken limb, the bone will mend overnight
47	注入森林幻术，持弓者每日可两次改变发色、瞳色或身高（±1英尺） Imbued with Sylvan Glamers, wielder can alter hair/eye color/height (+/- 1 ft.) twice a day
48	持有这把奇异金属弓者，其电气攻击会莫名地反弹回源头。 Inexplicably, Electrical attacks arc back at source for Bearer of this strange Metallic Bow
49	瞬间清点牛群、羊群或其他牲畜的数量 Instantly enumerate herds of Cattle, flocks of Sheep, or other livestock
50	故意射偏目标以制造翻滚的浓雾（半径40英尺，最高10英尺）每日一次 Intentionally Miss a Target to create roiling, thick Fog (40' radius, up to 10' high) 1/day
51	只需在箭矢上附加绳索，便可发射出异常可靠的攀爬抓钩。 Just add Rope to an Arrow, and you can fire surprisingly reliable Grapnels for Climbing
52	每年一次，允许你变身为青蛙一周；此弓倾向于吸引多情的皇室成员 Lets you transform into Frog for Week, once a Year; has a tendency to attract amorous Royalty
53	魔法弓弦泄露魔法共鸣，每月一次前臂显现符号/祷文（如同卷轴） Magical Resonance leaks from string, 1/month symbols/prayers appear on forearm (as Scroll)
54	箭矢上缠绕的信息将传递给收件人（即使跨越位面），每月一次 Message Wrapped around arrow will travel to recipient (even across planes), once a month
55	射出的箭矢在猎物身上不留任何痕迹，但伤害依旧存在 Missiles fired leave absolutely no mark on their prey, but harm just the same
56	每月一次，射中任何禽类后，仅有一根羽毛会随机生成羽毛令牌。 Monthly, One and only one Feather from any Fowl shot will yield a Random Feather Token
57	弓杖顶端雕刻的老鼠可每日活化两次，勤勉地啃咬木头以制作三支箭矢 Mouse carving on Stave finial can animate 2/day, diligently chews wood to craft 3 arrows
58	弓柄上多只湿润的眼睛每日清晨开合，持弓者将随机获得一种侦测法术。 Multiple moist Eyes on Stave open & close, each AM Bearer granted random Detection Spell
59	只要持弓者赤足立于土地之上，箭矢便永不耗尽 Never runs out of ammunition, provided wielder is barefoot on soil
60	上弦的箭矢低语，发射时尖叫，你每天能听懂被射中生物的语言一次 Nocked Arrows murmur, shriek when fired, you can speak the language of anything shot 1/day
61	由大地精打造，严格遵循古老传统，持有者有权享有保镖护卫 Of Hobgoblin make, rigidly enforced ancient traditions entitle bearer to Bodyguards
62	一旦与持有者建立共鸣（需一周时间），其他人触碰此弓将遭受强烈电击 Once attuned to bearer (takes week), others touching the bow receives a strong electrical shock
63	每月一次，射出的箭矢如同爱情灵药般生效（仅持续一周） Once per month, arrow fired functions as a Philter of Love (only lasts a week)
64	持有者能通过捕捉蟋蟀的歌声，有一半几率准确预测第二天的天气 Owner can accurately predict the next day's Weather half the time via snatches of Cricket Song
65	插入地面后，将在3分钟内长成果实累累的苹果树，需重新砍伐新杖 Planted in ground, will grow into a fruit-heavy Apple Tree in 3 minutes, new Stave must be cut
66	被一只雄猫灵魂附体，憎恨害虫，为你抵挡九次豁免后变为普通弓箭 Possessed by Soul of a Tomcat, hates Vermin, passes nine Saves for you then becomes ordinary
67	拒绝在屋顶下射击，但在户外时射程视为英里，附带鹰眼术（每日1次） Refuses to fire under a Roof, but outside treat ranges as miles, complimentary Hawksight (1/day)
68	仅与炽热余烬、月光和火焰产生韵律共鸣 Rhymes with #20 only Hot Embers, Moonlight, and Flames
69	大约箭矢大小和形状的物体若搭在弦上，便会转化为箭矢 Roughly arrow sized and shaped objects transform to Arrows if nocked on the string
70	穿越多重位面，此弓射出的箭矢能精准命中星界或以太界 Sailing through multiple Planes, Arrows fired from this Bow strike the Astral/Ethereal just fine
71	雕刻细致面容上的泪滴状树脂能永久粘合任何锁具 Sap like tears from detailed face carvings can glue shut any Lock permanently
72	无缝嵌入法杖的坚固触笔，可将抄写卷轴的时间减半（每月限一次） Seamlessly slotted into Stave is a sturdy Stylus that halves time to Scribe a Scroll (1 per Month)
73	用错误的手射击，箭矢治疗而非伤害（2次/天） Shoot with wrong hand, arrows Heal instead of Harm (2/day)
74	若持有者坠落，弓背会生长出如糖枫树翅果般的结构以减缓其下落速度 Should bearer Fall, back sprouts Sugar Maple samaras-like structures to slow their descent
75	若弓被折断，持弓双方立下誓言，将导致毁约者死亡 Should it be Broken, Oath sworn by Two Parties holding Bow results in the Death of the Breaker
76	用银币沿弓身擦拭，可使下一支箭矢在伤害计算时视为镀银武器。 Silver Coin rubbed length of Stave makes the next arrow Silvered for the purposes of damage
77	散发着大蒜气味，对吸血鬼怀有蔑视，射中一只即可使其免疫吸血，亦可作为木桩使用 Smells of Garlic, disdain for Vampires, shoot one, immune to its Drain, can be used as Stake
78	只要箭矢搭在弦上，你便能拥有熊地精般的潜行能力 So long as you have an Arrow nocked, you possess the Stealth of a Bugbear
79	探洞者之友：雕刻的金丝雀在危险气体附近会变成病态的绿色或发出鸣叫 Spelunker's Friend: Canary Carving turns sickly Green/Chirps in presence of dangerous gases
80	每日一次长出叶子，其中三分之一的概率为药用草药 Sprouts the leaves once a day, with a two-in-six chance of them being Medicinal Herbs
81	若持弓者在林中安眠，松鼠会为其带来小礼物 Squirrels bring small gifts to the Bearer of this Bow should they sleep in the woods
82	弓弦断裂时发出巨响，若未上弦则会如蛇般缠绕并紧缚狼人手腕 String snaps loudly, or if unstrung snakes and tightens around wrist around Werefolk
83	被妖火照亮的目标准确命中并造成最大伤害，每日3次 Targets illuminated by Faerie Fire can be automatically hit for maximum damage 3/day
84	射手可选择让射向远距离目标的箭矢拖曳彩色烟雾：辅助盟友射击 The Archer can choose to have arrows fired at distant targets trail colorful smoke: Aiding ally fire
85	此弓每日可两次在侏儒、短弓与长弓之间变换大小（每次仅改变一个等级）。 This Bow can change sizes between Gnome, Short, and Long (one step/direction) twice a day
86	触碰雕像，向其提出不超过五个字的问题，雕像亦以五字作答 Touched to Statue, ask it one question consisting of no more than 5 words, answers with 5 also
87	巨魔肠弦永不断裂，持有者最终能再生失去的手指或脚趾 Troll-gut String never breaks, bearer eventually can regenerate lost fingers/toes
88	每周两次，在发射一支魔法箭后，下一支箭将拥有相同的属性 Twice a week, after firing a magical arrow, the next arrow has identical properties
89	箭无虚发，必中靶心，但半数情况下会点燃箭靶 Unerringly strikes the Bullseye of Archery Targets, but sets them afire half the time
90	未上弦置于草地上时，会缓缓转向指向最近的猎物动物 Unstrung and placed on grass, will slowly shift to point to nearest Game Animal
91	每日一次，可将一支军队的箭雨转化为绚丽而无害的蝴蝶群 Up to an Army's Volley can be transformed into vibrant and harmless Butterflies 1/day
92	坚不可摧（经泰坦测试），可如盾牌般招架与格挡攻击 Utterly Unbreakable (tested by Titans), can be used to Parry and Block blows as a Shield
93	当寡妇持有时，所有射程和伤害均翻倍 When wielded by a Widow all ranges and damage are doubled
94	箭矢落地之处，持弓者能听到该地声音，持续最多一小时（每周一次） Wherever an arrow lands, wielder can hear sounds at the location for up to an hour (1/week)
95	持有此弓时，能透过你拥有其羽毛的任何猫头鹰的视野观察。 While holding this Bow, can see through the eyes of any Owl that you possess a Feather from
96	持有者可以选择让箭矢一击必杀任何被击中的敌人，代价仅为失去一根手指。 Wielder can choose to have their Arrow slay any foe hit, for the paltry cost of a Finger
97	经过充分练习，弓箭手能够瞄准反射影像并通过镜子射击，以击中猎物 With sufficient practice, Archer can target Reflections and fire through Mirrors to hit their Prey
98	狼群将视你为它们的首领一晚，前提是你提供肉食（每月一次） Wolf packs will defer to you as their Alpha for a Night, provided you feed them Meat (1/month)
99	持有者遇到的木魔像将其视为同类 Wood Golems encountered by the wielder treat them as one of their own
100	你可以选择在一天内免疫逆转祈祷，次日则无法使用非逆转祈祷。 You can choose to be immune to Reversed Prayers for a day, the next day Unreversed won't work
